GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1400000US17031801603,17031801603,"Census Tract 8016.03, Cook County, Illinois",1185,43
1400000US17031801605,17031801605,"Census Tract 8016.05, Cook County, Illinois",-,**
1400000US17031801606,17031801606,"Census Tract 8016.06, Cook County, Illinois",2264,304
1400000US17031801607,17031801607,"Census Tract 8016.07, Cook County, Illinois",1356,100
1400000US17031801608,17031801608,"Census Tract 8016.08, Cook County, Illinois",2179,123
1400000US17031801701,17031801701,"Census Tract 8017.01, Cook County, Illinois",-,**
1400000US17031801702,17031801702,"Census Tract 8017.02, Cook County, Illinois",2013,326
1400000US17031801800,17031801800,"Census Tract 8018, Cook County, Illinois",2055,427
1400000US17031801901,17031801901,"Census Tract 8019.01, Cook County, Illinois",1831,118
1400000US17031801902,17031801902,"Census Tract 8019.02, Cook County, Illinois",1758,686
1400000US17031802002,17031802002,"Census Tract 8020.02, Cook County, Illinois",1474,269
1400000US17031802003,17031802003,"Census Tract 8020.03, Cook County, Illinois",1210,99
1400000US17031802004,17031802004,"Census Tract 8020.04, Cook County, Illinois",1072,71
1400000US17031802100,17031802100,"Census Tract 8021, Cook County, Illinois",565,200
1400000US17031802200,17031802200,"Census Tract 8022, Cook County, Illinois",1420,220
1400000US17031802300,17031802300,"Census Tract 8023, Cook County, Illinois",1947,177
1400000US17031802402,17031802402,"Census Tract 8024.02, Cook County, Illinois",988,37
1400000US17031802403,17031802403,"Census Tract 8024.03, Cook County, Illinois",1340,95
1400000US17031802404,17031802404,"Census Tract 8024.04, Cook County, Illinois",1291,87
1400000US17031802503,17031802503,"Census Tract 8025.03, Cook County, Illinois",1381,66
1400000US17031802504,17031802504,"Census Tract 8025.04, Cook County, Illinois",1517,255
1400000US17031802505,17031802505,"Census Tract 8025.05, Cook County, Illinois",986,35
1400000US17031802506,17031802506,"Census Tract 8025.06, Cook County, Illinois",1094,45
1400000US17031802605,17031802605,"Census Tract 8026.05, Cook County, Illinois",1430,72
1400000US17031802607,17031802607,"Census Tract 8026.07, Cook County, Illinois",1958,365
1400000US17031802608,17031802608,"Census Tract 8026.08, Cook County, Illinois",1075,263
1400000US17031802609,17031802609,"Census Tract 8026.09, Cook County, Illinois",1095,124
1400000US17031802610,17031802610,"Census Tract 8026.10, Cook County, Illinois",1401,70
1400000US17031802701,17031802701,"Census Tract 8027.01, Cook County, Illinois",1101,251
1400000US17031802702,17031802702,"Census Tract 8027.02, Cook County, Illinois",513,244
1400000US17031802801,17031802801,"Census Tract 8028.01, Cook County, Illinois",976,82
1400000US17031802802,17031802802,"Census Tract 8028.02, Cook County, Illinois",1364,169
1400000US17031802900,17031802900,"Census Tract 8029, Cook County, Illinois",1823,207
1400000US17031803005,17031803005,"Census Tract 8030.05, Cook County, Illinois",983,115
1400000US17031803007,17031803007,"Census Tract 8030.07, Cook County, Illinois",1327,118
1400000US17031803008,17031803008,"Census Tract 8030.08, Cook County, Illinois",1131,70
1400000US17031803010,17031803010,"Census Tract 8030.10, Cook County, Illinois",1247,148
1400000US17031803012,17031803012,"Census Tract 8030.12, Cook County, Illinois",1194,86
1400000US17031803013,17031803013,"Census Tract 8030.13, Cook County, Illinois",997,269
1400000US17031803014,17031803014,"Census Tract 8030.14, Cook County, Illinois",1160,160
1400000US17031803015,17031803015,"Census Tract 8030.15, Cook County, Illinois",993,57
1400000US17031803016,17031803016,"Census Tract 8030.16, Cook County, Illinois",1454,36
1400000US17031803017,17031803017,"Census Tract 8030.17, Cook County, Illinois",1290,75
1400000US17031803100,17031803100,"Census Tract 8031, Cook County, Illinois",1676,918
1400000US17031803200,17031803200,"Census Tract 8032, Cook County, Illinois",962,294
1400000US17031803300,17031803300,"Census Tract 8033, Cook County, Illinois",1398,111
1400000US17031803400,17031803400,"Census Tract 8034, Cook County, Illinois",1204,408
1400000US17031803500,17031803500,"Census Tract 8035, Cook County, Illinois",2017,445
1400000US17031803603,17031803603,"Census Tract 8036.03, Cook County, Illinois",1394,363
1400000US17031803604,17031803604,"Census Tract 8036.04, Cook County, Illinois",1166,80
1400000US17031803605,17031803605,"Census Tract 8036.05, Cook County, Illinois",975,80
1400000US17031803606,17031803606,"Census Tract 8036.06, Cook County, Illinois",1037,51
1400000US17031803607,17031803607,"Census Tract 8036.07, Cook County, Illinois",1480,201
1400000US17031803608,17031803608,"Census Tract 8036.08, Cook County, Illinois",1231,115
1400000US17031803610,17031803610,"Census Tract 8036.10, Cook County, Illinois",1220,77
1400000US17031803611,17031803611,"Census Tract 8036.11, Cook County, Illinois",1093,102
1400000US17031803612,17031803612,"Census Tract 8036.12, Cook County, Illinois",1072,55
1400000US17031803701,17031803701,"Census Tract 8037.01, Cook County, Illinois",1193,104
1400000US17031803702,17031803702,"Census Tract 8037.02, Cook County, Illinois",1480,215
1400000US17031803800,17031803800,"Census Tract 8038, Cook County, Illinois",1411,416
1400000US17031803901,17031803901,"Census Tract 8039.01, Cook County, Illinois",1208,423
1400000US17031803902,17031803902,"Census Tract 8039.02, Cook County, Illinois",1446,194
1400000US17031804000,17031804000,"Census Tract 8040, Cook County, Illinois",1406,222
1400000US17031804102,17031804102,"Census Tract 8041.02, Cook County, Illinois",-,**
1400000US17031804104,17031804104,"Census Tract 8041.04, Cook County, Illinois",1948,164
1400000US17031804105,17031804105,"Census Tract 8041.05, Cook County, Illinois",-,**
1400000US17031804106,17031804106,"Census Tract 8041.06, Cook County, Illinois",1773,141
1400000US17031804108,17031804108,"Census Tract 8041.08, Cook County, Illinois",1320,54
1400000US17031804109,17031804109,"Census Tract 8041.09, Cook County, Illinois",897,52
1400000US17031804201,17031804201,"Census Tract 8042.01, Cook County, Illinois",1348,809
1400000US17031804202,17031804202,"Census Tract 8042.02, Cook County, Illinois",1472,153
1400000US17031804305,17031804305,"Census Tract 8043.05, Cook County, Illinois",1367,148
1400000US17031804306,17031804306,"Census Tract 8043.06, Cook County, Illinois",1589,164
1400000US17031804308,17031804308,"Census Tract 8043.08, Cook County, Illinois",1645,95
1400000US17031804309,17031804309,"Census Tract 8043.09, Cook County, Illinois",1568,577
1400000US17031804310,17031804310,"Census Tract 8043.10, Cook County, Illinois",1648,429
1400000US17031804311,17031804311,"Census Tract 8043.11, Cook County, Illinois",1837,287
1400000US17031804403,17031804403,"Census Tract 8044.03, Cook County, Illinois",1150,158
1400000US17031804404,17031804404,"Census Tract 8044.04, Cook County, Illinois",1750,56
1400000US17031804405,17031804405,"Census Tract 8044.05, Cook County, Illinois",955,31
1400000US17031804406,17031804406,"Census Tract 8044.06, Cook County, Illinois",1267,176
1400000US17031804505,17031804505,"Census Tract 8045.05, Cook County, Illinois",1310,91
1400000US17031804506,17031804506,"Census Tract 8045.06, Cook County, Illinois",2061,240
1400000US17031804507,17031804507,"Census Tract 8045.07, Cook County, Illinois",1706,134
1400000US17031804508,17031804508,"Census Tract 8045.08, Cook County, Illinois",1244,133
1400000US17031804509,17031804509,"Census Tract 8045.09, Cook County, Illinois",1639,427
1400000US17031804510,17031804510,"Census Tract 8045.10, Cook County, Illinois",994,148
1400000US17031804511,17031804511,"Census Tract 8045.11, Cook County, Illinois",992,47
1400000US17031804603,17031804603,"Census Tract 8046.03, Cook County, Illinois",1260,80
1400000US17031804606,17031804606,"Census Tract 8046.06, Cook County, Illinois",1433,144
1400000US17031804607,17031804607,"Census Tract 8046.07, Cook County, Illinois",1420,188
1400000US17031804608,17031804608,"Census Tract 8046.08, Cook County, Illinois",1624,114
1400000US17031804609,17031804609,"Census Tract 8046.09, Cook County, Illinois",1396,38
1400000US17031804610,17031804610,"Census Tract 8046.10, Cook County, Illinois",1321,67
1400000US17031804611,17031804611,"Census Tract 8046.11, Cook County, Illinois",1254,100
1400000US17031804701,17031804701,"Census Tract 8047.01, Cook County, Illinois",1237,84
1400000US17031804705,17031804705,"Census Tract 8047.05, Cook County, Illinois",1246,143
1400000US17031804706,17031804706,"Census Tract 8047.06, Cook County, Illinois",1583,679
1400000US17031804709,17031804709,"Census Tract 8047.09, Cook County, Illinois",1103,100
1400000US17031804710,17031804710,"Census Tract 8047.10, Cook County, Illinois",1197,144
1400000US17031804711,17031804711,"Census Tract 8047.11, Cook County, Illinois",1324,53
1400000US17031804712,17031804712,"Census Tract 8047.12, Cook County, Illinois",1624,131
1400000US17031804713,17031804713,"Census Tract 8047.13, Cook County, Illinois",1296,61
1400000US17031804714,17031804714,"Census Tract 8047.14, Cook County, Illinois",1719,140
1400000US17031804715,17031804715,"Census Tract 8047.15, Cook County, Illinois",993,79
1400000US17031804716,17031804716,"Census Tract 8047.16, Cook County, Illinois",1115,621
1400000US17031804803,17031804803,"Census Tract 8048.03, Cook County, Illinois",1259,117
1400000US17031804804,17031804804,"Census Tract 8048.04, Cook County, Illinois",1397,61
1400000US17031804805,17031804805,"Census Tract 8048.05, Cook County, Illinois",1560,276
1400000US17031804806,17031804806,"Census Tract 8048.06, Cook County, Illinois",1453,148
1400000US17031804807,17031804807,"Census Tract 8048.07, Cook County, Illinois",1221,143
1400000US17031804808,17031804808,"Census Tract 8048.08, Cook County, Illinois",1727,337
1400000US17031804809,17031804809,"Census Tract 8048.09, Cook County, Illinois",1649,218
1400000US17031804810,17031804810,"Census Tract 8048.10, Cook County, Illinois",1053,58
1400000US17031804901,17031804901,"Census Tract 8049.01, Cook County, Illinois",1037,264
1400000US17031804902,17031804902,"Census Tract 8049.02, Cook County, Illinois",1178,485
1400000US17031805001,17031805001,"Census Tract 8050.01, Cook County, Illinois",1022,213
1400000US17031805002,17031805002,"Census Tract 8050.02, Cook County, Illinois",990,40
1400000US17031805105,17031805105,"Census Tract 8051.05, Cook County, Illinois",1236,96
1400000US17031805106,17031805106,"Census Tract 8051.06, Cook County, Illinois",996,158
1400000US17031805107,17031805107,"Census Tract 8051.07, Cook County, Illinois",1084,37
1400000US17031805108,17031805108,"Census Tract 8051.08, Cook County, Illinois",1042,77
1400000US17031805109,17031805109,"Census Tract 8051.09, Cook County, Illinois",455,305
1400000US17031805110,17031805110,"Census Tract 8051.10, Cook County, Illinois",1764,195
1400000US17031805111,17031805111,"Census Tract 8051.11, Cook County, Illinois",1021,103
1400000US17031805112,17031805112,"Census Tract 8051.12, Cook County, Illinois",1039,253
1400000US17031805201,17031805201,"Census Tract 8052.01, Cook County, Illinois",981,762
1400000US17031805202,17031805202,"Census Tract 8052.02, Cook County, Illinois",1235,142
1400000US17031805301,17031805301,"Census Tract 8053.01, Cook County, Illinois",923,81
1400000US17031805302,17031805302,"Census Tract 8053.02, Cook County, Illinois",1589,667
1400000US17031805401,17031805401,"Census Tract 8054.01, Cook County, Illinois",1152,81
1400000US17031805402,17031805402,"Census Tract 8054.02, Cook County, Illinois",1242,223
1400000US17031805501,17031805501,"Census Tract 8055.01, Cook County, Illinois",1625,359
1400000US17031805502,17031805502,"Census Tract 8055.02, Cook County, Illinois",1178,298
1400000US17031805600,17031805600,"Census Tract 8056, Cook County, Illinois",1153,79
1400000US17031805701,17031805701,"Census Tract 8057.01, Cook County, Illinois",1259,131
1400000US17031805702,17031805702,"Census Tract 8057.02, Cook County, Illinois",2061,243
1400000US17031805801,17031805801,"Census Tract 8058.01, Cook County, Illinois",1860,1042
1400000US17031805802,17031805802,"Census Tract 8058.02, Cook County, Illinois",1341,104
1400000US17031805901,17031805901,"Census Tract 8059.01, Cook County, Illinois",1534,206
1400000US17031805902,17031805902,"Census Tract 8059.02, Cook County, Illinois",1147,244
1400000US17031806001,17031806001,"Census Tract 8060.01, Cook County, Illinois",1049,61
1400000US17031806002,17031806002,"Census Tract 8060.02, Cook County, Illinois",1125,50
1400000US17031806003,17031806003,"Census Tract 8060.03, Cook County, Illinois",1257,96
1400000US17031806004,17031806004,"Census Tract 8060.04, Cook County, Illinois",944,44
1400000US17031806102,17031806102,"Census Tract 8061.02, Cook County, Illinois",925,510
1400000US17031806103,17031806103,"Census Tract 8061.03, Cook County, Illinois",998,682
1400000US17031806104,17031806104,"Census Tract 8061.04, Cook County, Illinois",960,46
1400000US17031806201,17031806201,"Census Tract 8062.01, Cook County, Illinois",1138,90
1400000US17031806202,17031806202,"Census Tract 8062.02, Cook County, Illinois",974,52
1400000US17031806300,17031806300,"Census Tract 8063, Cook County, Illinois",1118,474
1400000US17031806400,17031806400,"Census Tract 8064, Cook County, Illinois",1500,645
1400000US17031806501,17031806501,"Census Tract 8065.01, Cook County, Illinois",1153,184
1400000US17031806502,17031806502,"Census Tract 8065.02, Cook County, Illinois",1223,241
1400000US17031806600,17031806600,"Census Tract 8066, Cook County, Illinois",1300,497
1400000US17031806700,17031806700,"Census Tract 8067, Cook County, Illinois",1663,494
1400000US17031806801,17031806801,"Census Tract 8068.01, Cook County, Illinois",1265,120
1400000US17031806802,17031806802,"Census Tract 8068.02, Cook County, Illinois",1239,107
1400000US17031806900,17031806900,"Census Tract 8069, Cook County, Illinois",1618,303
1400000US17031807000,17031807000,"Census Tract 8070, Cook County, Illinois",1122,37
1400000US17031807100,17031807100,"Census Tract 8071, Cook County, Illinois",1906,550
1400000US17031807200,17031807200,"Census Tract 8072, Cook County, Illinois",1184,80
1400000US17031807300,17031807300,"Census Tract 8073, Cook County, Illinois",1221,95
1400000US17031807400,17031807400,"Census Tract 8074, Cook County, Illinois",1156,45
1400000US17031807500,17031807500,"Census Tract 8075, Cook County, Illinois",1375,1099
1400000US17031807600,17031807600,"Census Tract 8076, Cook County, Illinois",1674,157
1400000US17031807700,17031807700,"Census Tract 8077, Cook County, Illinois",1023,97
1400000US17031807800,17031807800,"Census Tract 8078, Cook County, Illinois",2357,332
1400000US17031807900,17031807900,"Census Tract 8079, Cook County, Illinois",2759,122
1400000US17031808001,17031808001,"Census Tract 8080.01, Cook County, Illinois",1625,542
1400000US17031808002,17031808002,"Census Tract 8080.02, Cook County, Illinois",1707,275
1400000US17031808100,17031808100,"Census Tract 8081, Cook County, Illinois",1121,108
1400000US17031808200,17031808200,"Census Tract 8082, Cook County, Illinois",1417,359
1400000US17031808301,17031808301,"Census Tract 8083.01, Cook County, Illinois",1719,209
1400000US17031808302,17031808302,"Census Tract 8083.02, Cook County, Illinois",1141,333
1400000US17031808400,17031808400,"Census Tract 8084, Cook County, Illinois",1351,134
1400000US17031808500,17031808500,"Census Tract 8085, Cook County, Illinois",2393,1247
1400000US17031808600,17031808600,"Census Tract 8086, Cook County, Illinois",1931,290
1400000US17031808702,17031808702,"Census Tract 8087.02, Cook County, Illinois",-,**
1400000US17031808800,17031808800,"Census Tract 8088, Cook County, Illinois",1261,146
1400000US17031808900,17031808900,"Census Tract 8089, Cook County, Illinois",1310,137
1400000US17031809000,17031809000,"Census Tract 8090, Cook County, Illinois",2180,338
1400000US17031809100,17031809100,"Census Tract 8091, Cook County, Illinois",1404,223
1400000US17031809200,17031809200,"Census Tract 8092, Cook County, Illinois",1148,260
1400000US17031809300,17031809300,"Census Tract 8093, Cook County, Illinois",1209,141
1400000US17031809400,17031809400,"Census Tract 8094, Cook County, Illinois",1657,185
1400000US17031809500,17031809500,"Census Tract 8095, Cook County, Illinois",1471,143
1400000US17031809600,17031809600,"Census Tract 8096, Cook County, Illinois",1601,383
1400000US17031809700,17031809700,"Census Tract 8097, Cook County, Illinois",1234,211
1400000US17031809800,17031809800,"Census Tract 8098, Cook County, Illinois",1092,90
1400000US17031809900,17031809900,"Census Tract 8099, Cook County, Illinois",1622,163
1400000US17031810000,17031810000,"Census Tract 8100, Cook County, Illinois",1375,110
1400000US17031810100,17031810100,"Census Tract 8101, Cook County, Illinois",1196,54
1400000US17031810200,17031810200,"Census Tract 8102, Cook County, Illinois",1162,49
1400000US17031810301,17031810301,"Census Tract 8103.01, Cook County, Illinois",1054,95
1400000US17031810302,17031810302,"Census Tract 8103.02, Cook County, Illinois",1310,99
1400000US17031810400,17031810400,"Census Tract 8104, Cook County, Illinois",1421,373
1400000US17031810501,17031810501,"Census Tract 8105.01, Cook County, Illinois",1504,412
1400000US17031810502,17031810502,"Census Tract 8105.02, Cook County, Illinois",935,72
1400000US17031810600,17031810600,"Census Tract 8106, Cook County, Illinois",953,40
1400000US17031810701,17031810701,"Census Tract 8107.01, Cook County, Illinois",1022,118
1400000US17031810702,17031810702,"Census Tract 8107.02, Cook County, Illinois",878,76
1400000US17031810800,17031810800,"Census Tract 8108, Cook County, Illinois",1238,212
1400000US17031810900,17031810900,"Census Tract 8109, Cook County, Illinois",1085,151
1400000US17031811000,17031811000,"Census Tract 8110, Cook County, Illinois",1214,203
1400000US17031811100,17031811100,"Census Tract 8111, Cook County, Illinois",895,31
1400000US17031811200,17031811200,"Census Tract 8112, Cook County, Illinois",1044,251
1400000US17031811301,17031811301,"Census Tract 8113.01, Cook County, Illinois",895,670
1400000US17031811302,17031811302,"Census Tract 8113.02, Cook County, Illinois",896,38
1400000US17031811401,17031811401,"Census Tract 8114.01, Cook County, Illinois",788,115
1400000US17031811402,17031811402,"Census Tract 8114.02, Cook County, Illinois",981,363
1400000US17031811500,17031811500,"Census Tract 8115, Cook County, Illinois",1173,642
1400000US17031811600,17031811600,"Census Tract 8116, Cook County, Illinois",857,67
1400000US17031811701,17031811701,"Census Tract 8117.01, Cook County, Illinois",767,51
1400000US17031811702,17031811702,"Census Tract 8117.02, Cook County, Illinois",862,36
1400000US17031811800,17031811800,"Census Tract 8118, Cook County, Illinois",1785,235
1400000US17031811900,17031811900,"Census Tract 8119, Cook County, Illinois",1336,121
1400000US17031812000,17031812000,"Census Tract 8120, Cook County, Illinois",1223,106
1400000US17031812100,17031812100,"Census Tract 8121, Cook County, Illinois",1160,162
1400000US17031812200,17031812200,"Census Tract 8122, Cook County, Illinois",983,431
1400000US17031812301,17031812301,"Census Tract 8123.01, Cook County, Illinois",1769,157
1400000US17031812302,17031812302,"Census Tract 8123.02, Cook County, Illinois",1125,230
1400000US17031812400,17031812400,"Census Tract 8124, Cook County, Illinois",1436,343
1400000US17031812500,17031812500,"Census Tract 8125, Cook County, Illinois",896,85
1400000US17031812600,17031812600,"Census Tract 8126, Cook County, Illinois",985,54
1400000US17031812700,17031812700,"Census Tract 8127, Cook County, Illinois",1155,127
1400000US17031812801,17031812801,"Census Tract 8128.01, Cook County, Illinois",985,69
1400000US17031812802,17031812802,"Census Tract 8128.02, Cook County, Illinois",1002,101
1400000US17031812900,17031812900,"Census Tract 8129, Cook County, Illinois",1191,195
1400000US17031813000,17031813000,"Census Tract 8130, Cook County, Illinois",1180,99
1400000US17031813100,17031813100,"Census Tract 8131, Cook County, Illinois",1105,107
1400000US17031813200,17031813200,"Census Tract 8132, Cook County, Illinois",1106,105
1400000US17031813301,17031813301,"Census Tract 8133.01, Cook County, Illinois",799,38
1400000US17031813302,17031813302,"Census Tract 8133.02, Cook County, Illinois",855,51
1400000US17031813400,17031813400,"Census Tract 8134, Cook County, Illinois",984,116
1400000US17031813500,17031813500,"Census Tract 8135, Cook County, Illinois",921,72
1400000US17031813600,17031813600,"Census Tract 8136, Cook County, Illinois",891,54
1400000US17031813701,17031813701,"Census Tract 8137.01, Cook County, Illinois",898,133
1400000US17031813702,17031813702,"Census Tract 8137.02, Cook County, Illinois",932,34
1400000US17031813801,17031813801,"Census Tract 8138.01, Cook County, Illinois",902,62
1400000US17031813802,17031813802,"Census Tract 8138.02, Cook County, Illinois",762,66
1400000US17031813900,17031813900,"Census Tract 8139, Cook County, Illinois",884,55
1400000US17031814000,17031814000,"Census Tract 8140, Cook County, Illinois",843,90
1400000US17031814100,17031814100,"Census Tract 8141, Cook County, Illinois",850,43
1400000US17031814200,17031814200,"Census Tract 8142, Cook County, Illinois",847,34
1400000US17031814300,17031814300,"Census Tract 8143, Cook County, Illinois",868,150
1400000US17031814400,17031814400,"Census Tract 8144, Cook County, Illinois",867,97
1400000US17031814500,17031814500,"Census Tract 8145, Cook County, Illinois",943,49
1400000US17031814600,17031814600,"Census Tract 8146, Cook County, Illinois",959,96
1400000US17031814700,17031814700,"Census Tract 8147, Cook County, Illinois",991,77
1400000US17031814800,17031814800,"Census Tract 8148, Cook County, Illinois",919,39
1400000US17031814900,17031814900,"Census Tract 8149, Cook County, Illinois",892,51
1400000US17031815000,17031815000,"Census Tract 8150, Cook County, Illinois",1048,102
1400000US17031815100,17031815100,"Census Tract 8151, Cook County, Illinois",1082,110
1400000US17031815200,17031815200,"Census Tract 8152, Cook County, Illinois",891,65
1400000US17031815300,17031815300,"Census Tract 8153, Cook County, Illinois",762,91
1400000US17031815400,17031815400,"Census Tract 8154, Cook County, Illinois",922,97
1400000US17031815500,17031815500,"Census Tract 8155, Cook County, Illinois",1111,82
1400000US17031815600,17031815600,"Census Tract 8156, Cook County, Illinois",878,59
1400000US17031815701,17031815701,"Census Tract 8157.01, Cook County, Illinois",1080,295
1400000US17031815702,17031815702,"Census Tract 8157.02, Cook County, Illinois",985,66
1400000US17031815800,17031815800,"Census Tract 8158, Cook County, Illinois",1048,163
1400000US17031815900,17031815900,"Census Tract 8159, Cook County, Illinois",952,30
1400000US17031816000,17031816000,"Census Tract 8160, Cook County, Illinois",1100,100
1400000US17031816100,17031816100,"Census Tract 8161, Cook County, Illinois",1002,92
1400000US17031816200,17031816200,"Census Tract 8162, Cook County, Illinois",937,123
1400000US17031816300,17031816300,"Census Tract 8163, Cook County, Illinois",1125,89
1400000US17031816401,17031816401,"Census Tract 8164.01, Cook County, Illinois",976,57
1400000US17031816402,17031816402,"Census Tract 8164.02, Cook County, Illinois",956,58
1400000US17031816500,17031816500,"Census Tract 8165, Cook County, Illinois",789,22
1400000US17031816600,17031816600,"Census Tract 8166, Cook County, Illinois",1044,84
1400000US17031816700,17031816700,"Census Tract 8167, Cook County, Illinois",790,98
1400000US17031816800,17031816800,"Census Tract 8168, Cook County, Illinois",986,159
1400000US17031816900,17031816900,"Census Tract 8169, Cook County, Illinois",1259,142
1400000US17031817000,17031817000,"Census Tract 8170, Cook County, Illinois",993,144
1400000US17031817101,17031817101,"Census Tract 8171.01, Cook County, Illinois",970,67
1400000US17031817102,17031817102,"Census Tract 8171.02, Cook County, Illinois",1180,113
1400000US17031817200,17031817200,"Census Tract 8172, Cook County, Illinois",1031,115
1400000US17031817300,17031817300,"Census Tract 8173, Cook County, Illinois",976,93
1400000US17031817400,17031817400,"Census Tract 8174, Cook County, Illinois",978,80
1400000US17031817500,17031817500,"Census Tract 8175, Cook County, Illinois",758,91
1400000US17031817600,17031817600,"Census Tract 8176, Cook County, Illinois",919,60
1400000US17031817700,17031817700,"Census Tract 8177, Cook County, Illinois",1336,739
1400000US17031817900,17031817900,"Census Tract 8179, Cook County, Illinois",931,71
1400000US17031818000,17031818000,"Census Tract 8180, Cook County, Illinois",958,88
1400000US17031818100,17031818100,"Census Tract 8181, Cook County, Illinois",1401,309
1400000US17031818200,17031818200,"Census Tract 8182, Cook County, Illinois",1242,120
1400000US17031818300,17031818300,"Census Tract 8183, Cook County, Illinois",957,64
1400000US17031818401,17031818401,"Census Tract 8184.01, Cook County, Illinois",1024,266
1400000US17031818402,17031818402,"Census Tract 8184.02, Cook County, Illinois",1171,61
1400000US17031818500,17031818500,"Census Tract 8185, Cook County, Illinois",2206,419
1400000US17031818600,17031818600,"Census Tract 8186, Cook County, Illinois",950,29
1400000US17031818700,17031818700,"Census Tract 8187, Cook County, Illinois",1218,129
1400000US17031818800,17031818800,"Census Tract 8188, Cook County, Illinois",1134,87
1400000US17031818900,17031818900,"Census Tract 8189, Cook County, Illinois",1179,45
1400000US17031819000,17031819000,"Census Tract 8190, Cook County, Illinois",2403,537
1400000US17031819100,17031819100,"Census Tract 8191, Cook County, Illinois",913,82
1400000US17031819200,17031819200,"Census Tract 8192, Cook County, Illinois",942,280
1400000US17031819300,17031819300,"Census Tract 8193, Cook County, Illinois",839,60
1400000US17031819400,17031819400,"Census Tract 8194, Cook County, Illinois",1061,44
1400000US17031819500,17031819500,"Census Tract 8195, Cook County, Illinois",1198,111
1400000US17031819600,17031819600,"Census Tract 8196, Cook County, Illinois",1750,1049
1400000US17031819700,17031819700,"Census Tract 8197, Cook County, Illinois",-,**
1400000US17031819801,17031819801,"Census Tract 8198.01, Cook County, Illinois",1763,259
1400000US17031819802,17031819802,"Census Tract 8198.02, Cook County, Illinois",1125,701
1400000US17031819900,17031819900,"Census Tract 8199, Cook County, Illinois",1750,284
1400000US17031820000,17031820000,"Census Tract 8200, Cook County, Illinois",1899,301
1400000US17031820101,17031820101,"Census Tract 8201.01, Cook County, Illinois",1076,555
1400000US17031820103,17031820103,"Census Tract 8201.03, Cook County, Illinois",1111,37
1400000US17031820104,17031820104,"Census Tract 8201.04, Cook County, Illinois",1100,81
1400000US17031820201,17031820201,"Census Tract 8202.01, Cook County, Illinois",982,329
1400000US17031820202,17031820202,"Census Tract 8202.02, Cook County, Illinois",867,20
1400000US17031820300,17031820300,"Census Tract 8203, Cook County, Illinois",854,71
1400000US17031820400,17031820400,"Census Tract 8204, Cook County, Illinois",886,77
1400000US17031820501,17031820501,"Census Tract 8205.01, Cook County, Illinois",877,85
1400000US17031820502,17031820502,"Census Tract 8205.02, Cook County, Illinois",976,185
1400000US17031820603,17031820603,"Census Tract 8206.03, Cook County, Illinois",1113,128
1400000US17031820604,17031820604,"Census Tract 8206.04, Cook County, Illinois",891,29
1400000US17031820605,17031820605,"Census Tract 8206.05, Cook County, Illinois",979,88
1400000US17031820606,17031820606,"Census Tract 8206.06, Cook County, Illinois",1136,308
1400000US17031820700,17031820700,"Census Tract 8207, Cook County, Illinois",900,141
1400000US17031820800,17031820800,"Census Tract 8208, Cook County, Illinois",776,82
1400000US17031820901,17031820901,"Census Tract 8209.01, Cook County, Illinois",934,46
1400000US17031820902,17031820902,"Census Tract 8209.02, Cook County, Illinois",1302,219
1400000US17031821001,17031821001,"Census Tract 8210.01, Cook County, Illinois",962,134
1400000US17031821002,17031821002,"Census Tract 8210.02, Cook County, Illinois",1054,264
1400000US17031821101,17031821101,"Census Tract 8211.01, Cook County, Illinois",1125,282
1400000US17031821102,17031821102,"Census Tract 8211.02, Cook County, Illinois",1161,309
1400000US17031821200,17031821200,"Census Tract 8212, Cook County, Illinois",736,43
1400000US17031821300,17031821300,"Census Tract 8213, Cook County, Illinois",822,40
1400000US17031821401,17031821401,"Census Tract 8214.01, Cook County, Illinois",791,178
1400000US17031821402,17031821402,"Census Tract 8214.02, Cook County, Illinois",800,148
1400000US17031821500,17031821500,"Census Tract 8215, Cook County, Illinois",932,50
1400000US17031821600,17031821600,"Census Tract 8216, Cook County, Illinois",968,277
1400000US17031821700,17031821700,"Census Tract 8217, Cook County, Illinois",965,22
1400000US17031821800,17031821800,"Census Tract 8218, Cook County, Illinois",1005,136
1400000US17031821900,17031821900,"Census Tract 8219, Cook County, Illinois",1453,292
1400000US17031822000,17031822000,"Census Tract 8220, Cook County, Illinois",861,355
1400000US17031822101,17031822101,"Census Tract 8221.01, Cook County, Illinois",878,129
1400000US17031822102,17031822102,"Census Tract 8221.02, Cook County, Illinois",830,47
1400000US17031822200,17031822200,"Census Tract 8222, Cook County, Illinois",1590,583
1400000US17031822301,17031822301,"Census Tract 8223.01, Cook County, Illinois",1375,1144
1400000US17031822302,17031822302,"Census Tract 8223.02, Cook County, Illinois",1100,50
1400000US17031822400,17031822400,"Census Tract 8224, Cook County, Illinois",1056,97
1400000US17031822500,17031822500,"Census Tract 8225, Cook County, Illinois",1078,156
1400000US17031822601,17031822601,"Census Tract 8226.01, Cook County, Illinois",1067,101
1400000US17031822602,17031822602,"Census Tract 8226.02, Cook County, Illinois",1172,101
1400000US17031822701,17031822701,"Census Tract 8227.01, Cook County, Illinois",1035,130
1400000US17031822702,17031822702,"Census Tract 8227.02, Cook County, Illinois",928,103
